link,visited,liked,commented,notes
https://www.linkedin.com/posts/nawaf-al-ahmed-042391333_alhamdulillah-this-week-i-had-the-pleasure-activity-7502013892387184640-ZkV1?utm_source=share&utm_medium=member_ios&rcm=ACoAAFPiM_IBD03reu8BOuBHiKI-Cod6miEofTk,,,,
https://www.linkedin.com/posts/shomokh-alharbi-54616b286_some-experiences-shape-what-you-know-others-activity-7502014352384831488-nsdE?utm_source=share&utm_medium=member_ios&rcm=ACoAAEVvX0YBEUwctZIGI0scLur8QHpXJGNIXw8,,,,
https://lnkd.in/p/dJTpM2gQ,,,,
https://lnkd.in/p/dCuSzQjF,,,,
https://lnkd.in/p/dBk7b3ea,,,,
https://www.linkedin.com/posts/abdulrahman-malibari-b9810720a_leap26-activity-7502297433771573248-N50q,,,,
https://lnkd.in/p/dhJJi5GX,,,,
https://lnkd.in/p/eJdV3qcs,,,,
https://lnkd.in/p/dEq2mwHX,,,,
https://www.linkedin.com/posts/thamergh_kaust-kaustacademy-energytransition-activity-7502329233512423426-uCMt?utm_medium=ios_app&rcm=ACoAAFmXJaEBWqDwuH31_j96t_Kt371EZeH59sA&utm_source=social_share_send&utm_campaign=copy_link,,,,
https://lnkd.in/p/drxryPhv,,,,
https://www.linkedin.com/posts/sultanah-almutiri_the-end-of-a-journey-with-kaust-academy-activity-7502339700800679936-2Ndj?utm_source=share&utm_medium=member_ios&rcm=ACoAAD1kjpABD9eVN6w24SS7RFJQdf5WKN4zZio,,,,
https://www.linkedin.com/posts/onkith_at-onkith-we-believe-ai-should-know-what-activity-7502347550365040640-Xqg0?utm_source=share&utm_medium=member_ios&rcm=ACoAAD7S4jYBLRrt5Qxb2ikgcJ70wRkcq8zE6Jk,,,,
https://www.linkedin.com/posts/rana-alzahrani-169ab0383_%D8%A7%D9%84%D8%AD%D9%85%D8%AF%D9%84%D9%84%D9%87-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AA%D9%85%D8%A7%D9%85-%D9%88%D8%A7%D9%84%D9%83%D9%85%D8%A7%D9%84-%D9%81%D9%87%D8%B0%D8%A7-%D9%85%D9%86-%D9%81%D8%B6%D9%84-%D8%B1%D8%A8%D9%8A-ugcPost-7502350454161588224-RbfX?utm_medium=ios_app&rcm=ACoAAF6rI-EBiiaPWDLSAnATA7aUkzo7N22g4ag&utm_source=social_share_send&utm_campaign=whatsapp,,,,
https://lnkd.in/p/dCYfeuX7,,,,
https://www.linkedin.com/posts/samaher-alsharif-380b7b18a_proud-to-have-completed-the-kaust-academy-ugcPost-7502369869921841153--ztn/?utm_source=share&utm_medium=member_ios&rcm=ACoAACyq51ABrs0gxaQZOhfYG6nfn5tdJ_-gjDg,,,,
https://lnkd.in/p/dWt4wA6q,,,,
https://www.linkedin.com/posts/durar-alqahtani_i-have-officially-completed-the-kaust-academy-activity-7502385287432609792-tzR8?utm_source=share&utm_medium=member_ios&rcm=ACoAAF8hVzsBDEr16VH5DiQbY3ar2cRGP0AcYfY,,,,
https://lnkd.in/p/dZeVmXJw,,,,
https://lnkd.in/p/dVeXZBxs,,,,
https://lnkd.in/p/dvEEZrae,,,,
https://lnkd.in/p/dP4PW4wF,,,,
https://lnkd.in/p/dQT_bE6h,,,,
https://www.linkedin.com/posts/nawaf-almutairi-70ba40233_kaustacademy-kaust-artificialintelligence-activity-7502694542090051584-mBII?utm_source=share&utm_medium=member_desktop&rcm=ACoAADpaL_sBmuErUfqOmzIzL-eQLTqhpstGI5E,,,,
https://www.linkedin.com/posts/eshraq-zakri-6a3472213_bioinformatics-kaust-kaustacademy-activity-7502694713553215488-jlup?utm_source=share&utm_medium=member_android&rcm=ACoAADX-6FsBfwckYSRwgKvNJEHcjVlYoWW8_Sk,,,,
https://www.linkedin.com/posts/dhiyaa-madkhali-0332293b0_%D8%A7%D9%84%D8%AD%D9%85%D8%AF%D9%84%D9%84%D9%87-this-week-i-was-at-kaust-for-the-activity-7502704883511361536-JcYK?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGRptucBKxZI7uJ1e5cmNQzr3qkG1-hWHNI,,,,
https://lnkd.in/p/dRQe5x-Y,,,,
https://lnkd.in/p/dvSgkZnU,,,,
https://www.linkedin.com/posts/eyad-bouges-19530a367_kaust-kaustacademy-watersustainability-activity-7502720035983937536-hmt-?utm_source=share&utm_medium=member_android&rcm=ACoAAFr-GIEBTgDEypPlHjE9PioAe9C0psncgJc,,,,
https://www.linkedin.com/posts/haitham-ahm_bioinformatics-activity-7502719455869706240-ec_T?utm_source=share&utm_medium=member_ios&rcm=ACoAAF6QV30BloblbPRc4-NdAvg4-ppmkr7Bk2M,,,,
https://lnkd.in/p/dGhAgFxd,,,,
https://lnkd.in/p/dV-xX8mn,,,,
https://www.linkedin.com/posts/sadeemalotaibi_kaustacademy-activity-7502740276440969218-BEdK?utm_source=share&utm_medium=member_ios&rcm=ACoAAE4-UwEBWjZ_Y__erlZeHwHQ25GSO6BeWN4,,,,
https://lnkd.in/p/dBgX6f9Q,,,,
https://www.linkedin.com/posts/eyad-alayed-1048652b5_today-marks-the-successful-presentation-of-activity-7502743783873359873-_KRc?utm_source=share&utm_medium=member_ios&rcm=ACoAAEvEeFQBoZtMlr12E9dPOsYMdH5QArAB33s,,,,
https://lnkd.in/p/dp37qyxG,,,,
https://lnkd.in/p/d52jbCUH,,,,
https://www.linkedin.com/feed/update/urn:li:activity:7502760380339888128/,,,,
https://lnkd.in/p/dNsRTrD2,,,,
https://www.linkedin.com/posts/meshal-al-sulami-7b3b5024b_aelaeraepaexaeyaetaeyaerabraeraepaewaebaes-ugcPost-7502800237288337408-_ta9?utm_source=social_share_send&utm_medium=android_app&rcm=ACoAAD3tjXcBVmKDtb-CbLIsLlYzNUcpPbUUy2A&utm_campaign=whatsapp,,,,
https://www.linkedin.com/posts/hussam-alsuhayman_%D8%A7%D9%84%D8%AD%D9%85%D8%AF-%D9%84%D9%84%D9%87-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AA%D9%85%D8%A7%D9%85-%D8%A8%D8%B9%D8%AF-%D8%B1%D8%AD%D9%84%D8%A9-%D8%A7%D8%B3%D8%AA%D9%85%D8%B1%D8%AA-%D9%84%D8%A3%D9%83%D8%AB%D8%B1-activity-7502813567126110208-l-LZ?utm_medium=ios_app&rcm=ACoAAGF-TOoBdcrz1r4RlTUY0QwFzUqoFYwbUys&utm_source=social_share_send&utm_campaign=copy_link,,,,
https://lnkd.in/p/efFvyvra,,,,
https://www.linkedin.com/posts/joudai_kaustacademy-kaust-artificialintelligence-activity-7502984175243718657-Iix7?utm_source=share&utm_medium=member_ios&rcm=ACoAAELLpiEBvjl0FzhsOn19XoxhbA6uNNNxMoM,,,,
https://www.linkedin.com/posts/engineer-khalid-alharbi_proud-to-have-completed-the-kaust-academy-activity-7503044770781368320-SSat?utm_source=share&utm_medium=member_android&rcm=ACoAAF2fzR0ByWc48upkokfYf_TyfapKKvNQVcU,,,,
https://lnkd.in/p/drAYuK5m,,,,
https://lnkd.in/p/eR97bXBa,,,,
https://lnkd.in/p/ebVYgcDN,,,,
https://lnkd.in/p/d6iWrBZu,,,,
https://lnkd.in/p/d9FHNnae,,,,
https://lnkd.in/p/ewzNjpY8,,,,
https://www.linkedin.com/posts/omar-mohammed-2a489a363_kaust-ai-ugcPost-7503184409211179008-uSrO?utm_source=social_share_send&utm_medium=android_app&rcm=ACoAAFpdrhwBk0tiDpi-X9y1m72Wip82osb4RHU&utm_campaign=whatsapp,,,,
https://lnkd.in/p/dezDQpgT,,,,
https://www.linkedin.com/posts/muhannad-alfawzan_a-memorable-conclusion-to-my-journey-with-activity-7503195307715747841-E5wQ?utm_source=share&utm_medium=member_ios&rcm=ACoAADzrPhsBnz9fCQ0aTWuCdSkshwHfMRAjXpU,,,,
https://www.linkedin.com/posts/hashim-ahmed-222a6132b_kaustabracademyabrxabrnca-kaustacademy-nca-activity-7503215236129370112-Igs5?utm_source=share&utm_medium=member_android&rcm=ACoAAFNFlfoB-EM4I-QFwCWKVsRl7K019gahu_M,,,,
https://www.linkedin.com/posts/sarah-alahmadi-4258aa395_kaust-kaustacademy-watersustainability-activity-7503293423114801152-Pv7i?utm_source=share&utm_medium=member_ios&rcm=ACoAAGEhX90BVUDonEqX6V5VPsPOqfM5-CcqMXY,,,,
https://www.linkedin.com/posts/activity-7503395985545474048-5a_X?utm_medium=ios_app&rcm=ACoAAEVufx0ButNLfASyq0vMLcouT5nAnWVFfjw&utm_source=social_share_send&utm_campaign=copy_link,,,,
https://www.linkedin.com/posts/activity-7503394745914929152-G5TR?utm_medium=ios_app&rcm=ACoAAEVufx0ButNLfASyq0vMLcouT5nAnWVFfjw&utm_source=social_share_send&utm_campaign=copy_link,,,,
https://lnkd.in/p/eDtQE-4H,,,,
https://www.linkedin.com/posts/sana-ammar-b0491a1b2_%D8%A7%D9%84%D8%AD%D9%85%D8%AF%D8%A7%D9%84%D9%84%D9%87-i-was-happy-to-present-our-activity-7503443534893666306-QW9G?utm_source=share&utm_medium=member_android&rcm=ACoAADGdJrQB3p0yd41tRtTxF4cxZp36erG2_DQ,,,,
https://lnkd.in/p/d2KnmB46,,,,
https://www.linkedin.com/posts/mohammed-alhaig_kaust-kaustacademy-ai-ugcPost-7503467826427633664-o38t/?utm_source=share&utm_medium=member_desktop&rcm=ACoAAEZejs8BOlTMU1g01J2XHijQfOVO1r-dd5Y,,,,
https://lnkd.in/p/dJ4mF6Sy,,,,
https://lnkd.in/p/eUy5Cd2q,,,,
https://lnkd.in/p/df-fzRMH,,,,
https://lnkd.in/p/dr26VG6z,,,,
https://lnkd.in/p/d3yQp5vR,,,,
https://lnkd.in/p/djmeRXUf,,,,
https://www.linkedin.com/posts/abdulaziz-h1_kaust-kaustacademy-unsw-activity-7503783713688748032-y-H6?utm_medium=ios_app&rcm=ACoAAFyXNf4BYldRVBNnxZC7toXYI-2JO2_xhfQ&utm_source=social_share_send&utm_campaign=whatsapp,,,,
https://lnkd.in/p/dS8qVGJM,,,,
https://lnkd.in/p/dgeEijZx,,,,
